customer_tweet_id,customer_text,intent,candidate_theme
2286415,I’ve read so many great reviews for the #iPhoneX’s camera and man I am severely disappointed. I hope I just got a defective unit cause this is worse than my 7+ massively. @AppleSupport,NEEDS_REVIEW,hardware_and_device
739821,@115858 @AppleSupport this is my lock screen after the update ? What do I do ? https://t.co/xQKef3T51c,NEEDS_REVIEW,hardware_and_device
2230678,@AppleSupport Apple warranties are world wide? Got a iPhone gift from sister in UAE. Need support in India.,NEEDS_REVIEW,hardware_and_device
1098694,@AppleSupport Thank you I have sent you a screenshot of the message,NEEDS_REVIEW,hardware_and_device
2212755,@AppleSupport when are you all going to fix the “I️” glitch? Far less important issues have been fixed faster.,NEEDS_REVIEW,hardware_and_device
1706884,"@AppleSupport my home screen randomly rotates, even when I have portrait lock on. Solutions?",NEEDS_REVIEW,hardware_and_device
1625384,"@AppleSupport Absolutely everything. Unsupported official Apple products failing, phone overheating and crashing, just a whole host of issues.",NEEDS_REVIEW,hardware_and_device
2205866,Why doesn’t the Bluetooth button in’t control Center turn the Bluetooth off?????? @115858,NEEDS_REVIEW,hardware_and_device
1138025,@AppleSupport Every since I updated my iPhone 7 to iOS 11.3 my screen keeps freezing and becoming unresponsive.,NEEDS_REVIEW,hardware_and_device
2747247,My @115858 headphone just shocked the shit outta my ear. Got me feeling like George Bailey when he got smacked around by that old pharmacist. #WheresClarence,NEEDS_REVIEW,hardware_and_device
2752708,"@AppleSupport Hey, there are some issues with the iPhoneX’s screen. It is showing a blank lock screen. No time, flashlight, or camera icons. https://t.co/eS3jnKGKPV",NEEDS_REVIEW,hardware_and_device
1469501,@AppleSupport ios11 6s home button no longer functions &amp; battery drains in an hour ☹️ help,NEEDS_REVIEW,hardware_and_device
2754715,"@AppleSupport Well unless you have more powers than chat on Apple support, I doubt there is. Would be really nice if you gave me a loan Mac whilst this one gets repaired considering how many times it’s gone wrong and I’ve been without it, but apparently you don’t do that.",NEEDS_REVIEW,hardware_and_device
2732888,"Dear @115858 , your iOS 11 update is a total shit!! My iphone 7 is very slow, and sometimes the screen freezes in some apps!!!!",NEEDS_REVIEW,hardware_and_device
1143537,"@AppleSupport iPhone 6S with iOS 11.0.3, screen freezes all the time and apps won’t launch. It helps restarting, but still not working",NEEDS_REVIEW,hardware_and_device
501525,"@AppleSupport ,@115858 facing problems with 3D Touch on new iPhone X.Tried to solve it by factory resetting but in vain.Please provide support for it.",NEEDS_REVIEW,hardware_and_device
